hour,windspeed,winddir,flight_distance,flight_time,energy_consumption,flight_direction,percentile,flight_time_rounded,energy_consumption_%
11,23,360,130,42.39856748622386,76.60741186361092,A-B,99.5,40,55.0
12,24,360,130,42.220296945788135,76.33975590824625,A-B,99.5,40,55.0
13,25,360,130,42.04378012016868,76.07668017906308,A-B,99.5,40,55.0
14,26,360,130,41.868991258092905,75.81817617627463,A-B,99.5,40,55.0
15,27,360,130,41.69590511000259,75.56423805139103,A-B,99.5,40,55.0
16,28,360,130,41.52449691589472,75.31486269044433,A-B,99.5,40,55.0
17,29,360,130,41.35474239351344,75.07004980505187,A-B,99.5,40,52.5
18,29,360,130,41.35474239351344,75.07004980505187,A-B,99.5,40,52.5
19,28,360,130,41.52449691589472,75.31486269044433,A-B,99.5,40,55.0
20,26,360,130,41.868991258092905,75.81817617627463,A-B,99.5,40,55.0
21,25,360,130,42.04378012016868,76.07668017906308,A-B,99.5,40,55.0
22,24,360,130,42.220296945788135,76.33975590824625,A-B,99.5,40,55.0
23,23,360,130,42.39856748622386,76.60741186361092,A-B,99.5,40,55.0
0,23,180,130,53.08069645595287,94.49872865255654,B-A,99.5,55,67.5
1,22,180,130,52.78162088784913,93.97217893440788,B-A,99.5,55,67.5
2,21,180,130,52.48634778377571,93.45305186161056,B-A,99.5,50,67.5
3,21,180,130,52.48634778377571,93.45305186161056,B-A,99.5,50,67.5
4,21,180,130,52.48634778377571,93.45305186161056,B-A,99.5,50,67.5
5,21,180,130,52.48634778377571,93.45305186161056,B-A,99.5,50,67.5
6,20,180,130,52.19480508469308,92.94122879657044,B-A,99.5,50,67.5
7,20,180,130,52.19480508469308,92.94122879657044,B-A,99.5,50,67.5
8,21,180,130,52.48634778377571,93.45305186161056,B-A,99.5,50,67.5
9,21,180,130,52.48634778377571,93.45305186161056,B-A,99.5,50,67.5
10,22,180,130,52.78162088784913,93.97217893440788,B-A,99.5,55,67.5
11,23,180,130,53.08069645595287,94.49872865255654,B-A,99.5,55,67.5
12,24,180,130,53.38364841507561,95.03282302419171,B-A,99.5,55,67.5
13,25,180,130,53.69055262107741,95.57458752281063,B-A,99.5,55,67.5
14,26,180,130,54.00148692201237,96.12415118646966,B-A,99.5,55,67.5
15,27,180,130,54.316531223960865,96.68164672154181,B-A,99.5,55,70.0
16,28,180,130,54.63576755949255,97.24721061120202,B-A,99.5,55,70.0
17,29,180,130,54.95928015887626,97.8209832288415,B-A,99.5,55,70.0
18,29,180,130,54.95928015887626,97.8209832288415,B-A,99.5,55,70.0
19,28,180,130,54.63576755949255,97.24721061120202,B-A,99.5,55,70.0
20,26,180,130,54.00148692201237,96.12415118646966,B-A,99.5,55,67.5
21,25,180,130,53.69055262107741,95.57458752281063,B-A,99.5,55,67.5
22,24,180,130,53.38364841507561,95.03282302419171,B-A,99.5,55,67.5
23,23,180,130,53.08069645595287,94.49872865255654,B-A,99.5,55,67.5
0,4,270,140,50.51407092110397,89.92139769296605,A-B,50.0,50,65.0
1,3,270,140,50.509206061221924,89.91324611323363,A-B,50.0,50,65.0
2,3,270,140,50.509206061221924,89.91324611323363,A-B,50.0,50,65.0
3,3,270,140,50.509206061221924,89.91324611323363,A-B,50.0,50,65.0
4,3,225,140,51.0379714205434,90.80397175735142,A-B,50.0,50,65.0
5,3,225,140,51.0379714205434,90.80397175735142,A-B,50.0,50,65.0
6,3,225,140,51.0379714205434,90.80397175735142,A-B,50.0,50,65.0
7,3,180,140,51.25882544193493,91.1774508459985,A-B,50.0,50,65.0
8,3,180,140,51.25882544193493,91.1774508459985,A-B,50.0,50,65.0
9,3,135,140,51.037972852832354,90.80397417679147,A-B,50.0,50,65.0
10,4,180,140,51.516564376131136,91.61433493321479,A-B,50.0,50,65.0
11,5,225,140,51.40552563959897,91.42602147353732,A-B,50.0,50,65.0
12,6,270,140,50.52797981179767,89.94470951823328,A-B,50.0,50,65.0
13,8,270,140,50.5474747484122,89.97739872016012,A-B,50.0,50,65.0
14,9,270,140,50.55932366197751,89.99727550795079,A-B,50.0,50,65.0
15,10,270,140,50.5725779045279,90.01951730688685,A-B,50.0,50,65.0
16,11,270,140,50.587241256989635,90.0441329477627,A-B,50.0,50,65.0
17,10,270,140,50.5725779045279,90.01951730688685,A-B,50.0,50,65.0
18,10,270,140,50.5725779045279,90.01951730688685,A-B,50.0,50,65.0
19,9,270,140,50.55932366197751,89.99727550795079,A-B,50.0,50,65.0
20,7,270,140,50.53702778889478,89.95987904563755,A-B,50.0,50,65.0
21,6,270,140,50.52797981179767,89.94470951823328,A-B,50.0,50,65.0
22,5,270,140,50.52032824644975,89.93188410252195,A-B,50.0,50,65.0
23,4,270,140,50.51407092110397,89.92139769296605,A-B,50.0,50,65.0
0,4,90,140,50.51407359068581,89.92140217743056,B-A,50.0,50,65.0
1,3,90,140,50.509208062967474,89.9132494755533,B-A,50.0,50,65.0
2,3,90,140,50.509208062967474,89.9132494755533,B-A,50.0,50,65.0
3,3,90,140,50.509208062967474,89.9132494755533,B-A,50.0,50,65.0
4,3,45,140,49.986697193359284,89.03828223512208,B-A,50.0,50,62.5
5,3,45,140,49.986697193359284,89.03828223512208,B-A,50.0,50,62.5
6,3,45,140,49.986697193359284,89.03828223512208,B-A,50.0,50,62.5
7,3,0,140,49.77209765886032,88.68056966822412,B-A,50.0,50,62.5
8,3,0,140,49.77209765886032,88.68056966822412,B-A,50.0,50,62.5
9,3,45,140,49.986697193359284,89.03828223512208,B-A,50.0,50,62.5
10,4,0,140,49.533823994717714,88.28452131660424,B-A,50.0,50,62.5
11,5,45,140,49.65251948002421,88.48152985044504,B-A,50.0,50,62.5
12,6,90,140,50.52798381869209,89.94471625080773,B-A,50.0,50,65.0
13,8,90,140,50.54748009565299,89.9774077078993,B-A,50.0,50,65.0
14,9,90,140,50.55932968084791,89.99728562665285,B-A,50.0,50,65.0
15,10,90,140,50.57258459617092,90.01952855919806,B-A,50.0,50,65.0
16,11,90,140,50.587248622677556,90.04414533662377,B-A,50.0,50,65.0
17,10,90,140,50.57258459617092,90.01952855919806,B-A,50.0,50,65.0
18,10,90,140,50.57258459617092,90.01952855919806,B-A,50.0,50,65.0
19,9,90,140,50.55932968084791,89.99728562665285,B-A,50.0,50,65.0
20,7,90,140,50.53703246551949,89.95988690476545,B-A,50.0,50,65.0
21,6,90,140,50.52798381869209,89.94471625080773,B-A,50.0,50,65.0
22,5,90,140,50.52033158437242,89.93188971030675,B-A,50.0,50,65.0
23,4,90,140,50.51407359068581,89.92140217743056,B-A,50.0,50,65.0
0,4,270,140,50.51407092110397,89.92139769296605,A-B,60.0,50,65.0
1,4,270,140,50.51407092110397,89.92139769296605,A-B,60.0,50,65.0
2,4,270,140,50.51407092110397,89.92139769296605,A-B,60.0,50,65.0
3,4,270,140,50.51407092110397,89.92139769296605,A-B,60.0,50,65.0
4,4,270,140,50.51407092110397,89.92139769296605,A-B,60.0,50,65.0
5,4,270,140,50.51407092110397,89.92139769296605,A-B,60.0,50,65.0
6,3,270,140,50.509206061221924,89.91324611323363,A-B,60.0,50,65.0
7,4,270,140,50.51407092110397,89.92139769296605,A-B,60.0,50,65.0
8,4,225,140,51.22063729024423,91.11282746767701,A-B,60.0,50,65.0
9,4,225,140,51.22063729024423,91.11282746767701,A-B,60.0,50,65.0
10,5,225,140,51.40552563959897,91.42602147353732,A-B,60.0,50,65.0
11,6,270,140,50.52797981179767,89.94470951823328,A-B,60.0,50,65.0
12,7,270,140,50.53702778889478,89.95987904563755,A-B,60.0,50,65.0
13,9,270,140,50.55932366197751,89.99727550795079,A-B,60.0,50,65.0
14,10,315,140,48.85030543918099,87.15474323966089,A-B,60.0,50,62.5
15,11,315,140,48.69533557507123,86.90009787691469,A-B,60.0,50,62.5
16,12,270,140,50.603317909285366,90.07113219568252,A-B,60.0,50,65.0
17,12,270,140,50.603317909285366,90.07113219568252,A-B,60.0,50,65.0
18,11,270,140,50.587241256989635,90.0441329477627,A-B,60.0,50,65.0
19,10,270,140,50.5725779045279,90.01951730688685,A-B,60.0,50,65.0
20,9,270,140,50.55932366197751,89.99727550795079,A-B,60.0,50,65.0
21,7,315,140,49.32605001856256,87.93988025982371,A-B,60.0,50,62.5
22,6,315,140,49.488334344423535,88.20884348538856,A-B,60.0,50,62.5
23,5,315,140,49.652517166568416,88.48152600552528,A-B,60.0,50,62.5
0,4,90,140,50.51407359068581,89.92140217743056,B-A,60.0,50,65.0
1,4,90,140,50.51407359068581,89.92140217743056,B-A,60.0,50,65.0
2,4,90,140,50.51407359068581,89.92140217743056,B-A,60.0,50,65.0
3,4,90,140,50.51407359068581,89.92140217743056,B-A,60.0,50,65.0
4,4,90,140,50.51407359068581,89.92140217743056,B-A,60.0,50,65.0
5,4,90,140,50.51407359068581,89.92140217743056,B-A,60.0,50,65.0
6,3,90,140,50.509208062967474,89.9132494755533,B-A,60.0,50,65.0
7,4,90,140,50.51407359068581,89.92140217743056,B-A,60.0,50,65.0
8,4,45,140,49.818629551948,88.75798844138559,B-A,60.0,50,62.5
9,4,45,140,49.818629551948,88.75798844138559,B-A,60.0,50,62.5
10,5,45,140,49.65251948002421,88.48152985044504,B-A,60.0,50,62.5
11,6,90,140,50.52798381869209,89.94471625080773,B-A,60.0,50,65.0
12,7,90,140,50.53703246551949,89.95988690476545,B-A,60.0,50,65.0
13,9,90,140,50.55932968084791,89.99728562665285,B-A,60.0,50,65.0
14,10,135,140,52.36462396302833,93.05950209618528,B-A,60.0,50,67.5
15,11,135,140,52.56364910420334,93.40020273853786,B-A,60.0,55,67.5
16,12,90,140,50.60332595042101,90.07114572432842,B-A,60.0,50,65.0
17,12,90,140,50.60332595042101,90.07114572432842,B-A,60.0,50,65.0
18,11,90,140,50.587248622677556,90.04414533662377,B-A,60.0,50,65.0
19,10,90,140,50.57258459617092,90.01952855919806,B-A,60.0,50,65.0
20,9,90,140,50.55932968084791,89.99728562665285,B-A,60.0,50,65.0
21,7,135,140,51.78212073732622,92.06570359467068,B-A,60.0,50,65.0
22,6,135,140,51.5926760428579,91.74362673685134,B-A,60.0,50,65.0
23,5,135,140,51.40552804667706,91.42602555438094,B-A,60.0,50,65.0
0,6,315,140,49.488334344423535,88.20884348538856,A-B,70.0,50,62.5
1,5,315,140,49.652517166568416,88.48152600552528,A-B,70.0,50,62.5
2,5,315,140,49.652517166568416,88.48152600552528,A-B,70.0,50,62.5
3,5,315,140,49.652517166568416,88.48152600552528,A-B,70.0,50,62.5
4,5,315,140,49.652517166568416,88.48152600552528,A-B,70.0,50,62.5
5,5,270,140,50.52032824644975,89.93188410252195,A-B,70.0,50,65.0
6,4,270,140,50.51407092110397,89.92139769296605,A-B,70.0,50,65.0
7,4,270,140,50.51407092110397,89.92139769296605,A-B,70.0,50,65.0
8,5,270,140,50.52032824644975,89.93188410252195,A-B,70.0,50,65.0
9,5,270,140,50.52032824644975,89.93188410252195,A-B,70.0,50,65.0
10,6,270,140,50.52797981179767,89.94470951823328,A-B,70.0,50,65.0
11,7,315,140,49.32605001856256,87.93988025982371,A-B,70.0,50,62.5
12,9,315,140,49.00706320628509,87.41288567455436,A-B,70.0,50,62.5
13,10,315,140,48.85030543918099,87.15474323966089,A-B,70.0,50,62.5
14,12,315,140,48.542127446711206,86.64889582184583,A-B,70.0,50,62.5
15,13,315,140,48.39065544912259,86.40108395737431,A-B,70.0,50,62.5
16,14,315,140,48.24089452534178,86.15660978077037,A-B,70.0,50,62.5
17,14,315,140,48.24089452534178,86.15660978077037,A-B,70.0,50,62.5
18,13,315,140,48.39065544912259,86.40108395737431,A-B,70.0,50,62.5
19,12,315,140,48.542127446711206,86.64889582184583,A-B,70.0,50,62.5
20,10,315,140,48.85030543918099,87.15474323966089,A-B,70.0,50,62.5
21,9,315,140,49.00706320628509,87.41288567455436,A-B,70.0,50,62.5
22,7,315,140,49.32605001856256,87.93988025982371,A-B,70.0,50,62.5
23,6,315,140,49.488334344423535,88.20884348538856,A-B,70.0,50,62.5
0,6,135,140,51.5926760428579,91.74362673685134,B-A,70.0,50,65.0
1,5,135,140,51.40552804667706,91.42602555438094,B-A,70.0,50,65.0
2,5,135,140,51.40552804667706,91.42602555438094,B-A,70.0,50,65.0
3,5,135,140,51.40552804667706,91.42602555438094,B-A,70.0,50,65.0
4,5,135,140,51.40552804667706,91.42602555438094,B-A,70.0,50,65.0
5,5,90,140,50.52033158437242,89.93188971030675,B-A,70.0,50,65.0
6,4,90,140,50.51407359068581,89.92140217743056,B-A,70.0,50,65.0
7,4,90,140,50.51407359068581,89.92140217743056,B-A,70.0,50,65.0
8,5,90,140,50.52033158437242,89.93188971030675,B-A,70.0,50,65.0
9,5,90,140,50.52033158437242,89.93188971030675,B-A,70.0,50,65.0
10,6,90,140,50.52798381869209,89.94471625080773,B-A,70.0,50,65.0
11,7,135,140,51.78212073732622,92.06570359467068,B-A,70.0,50,65.0
12,9,135,140,52.168054872930405,92.72356846651593,B-A,70.0,50,65.0
13,10,135,140,52.36462396302833,93.05950209618528,B-A,70.0,50,67.5
14,12,135,140,52.76517256918013,93.74574699313646,B-A,70.0,55,67.5
15,13,135,140,52.96923766290037,94.0962130769351,B-A,70.0,55,67.5
16,14,135,140,53.1758887535996,94.45168088273145,B-A,70.0,55,67.5
17,14,135,140,53.1758887535996,94.45168088273145,B-A,70.0,55,67.5
18,13,135,140,52.96923766290037,94.0962130769351,B-A,70.0,55,67.5
19,12,135,140,52.76517256918013,93.74574699313646,B-A,70.0,55,67.5
20,10,135,140,52.36462396302833,93.05950209618528,B-A,70.0,50,67.5
21,9,135,140,52.168054872930405,92.72356846651593,B-A,70.0,50,65.0
22,7,135,140,51.78212073732622,92.06570359467068,B-A,70.0,50,65.0
23,6,135,140,51.5926760428579,91.74362673685134,B-A,70.0,50,65.0
0,8,315,140,49.16563562061037,87.67457962734788,A-B,80.0,50,62.5
1,7,315,140,49.32605001856256,87.93988025982371,A-B,80.0,50,62.5
2,7,315,140,49.32605001856256,87.93988025982371,A-B,80.0,50,62.5
3,6,315,140,49.488334344423535,88.20884348538856,A-B,80.0,50,62.5
4,6,315,140,49.488334344423535,88.20884348538856,A-B,80.0,50,62.5
5,6,315,140,49.488334344423535,88.20884348538856,A-B,80.0,50,62.5
6,6,315,140,49.488334344423535,88.20884348538856,A-B,80.0,50,62.5
7,6,315,140,49.488334344423535,88.20884348538856,A-B,80.0,50,62.5
8,6,315,140,49.488334344423535,88.20884348538856,A-B,80.0,50,62.5
9,7,315,140,49.32605001856256,87.93988025982371,A-B,80.0,50,62.5
10,8,315,140,49.16563562061037,87.67457962734788,A-B,80.0,50,62.5
11,9,315,140,49.00706320628509,87.41288567455436,A-B,80.0,50,62.5
12,10,315,140,48.85030543918099,87.15474323966089,A-B,80.0,50,62.5
13,12,315,140,48.542127446711206,86.64889582184583,A-B,80.0,50,62.5
14,14,315,140,48.24089452534178,86.15660978077037,A-B,80.0,50,62.5
15,15,315,140,48.09282015261669,85.91542137148298,A-B,80.0,50,62.5
16,16,315,140,47.94640832903429,85.67746735984389,A-B,80.0,50,60.0
17,16,315,140,47.94640832903429,85.67746735984389,A-B,80.0,50,60.0
18,15,315,140,48.09282015261669,85.91542137148298,A-B,80.0,50,62.5
19,14,315,140,48.24089452534178,86.15660978077037,A-B,80.0,50,62.5
20,12,315,140,48.542127446711206,86.64889582184583,A-B,80.0,50,62.5
21,11,315,140,48.69533557507123,86.90009787691469,A-B,80.0,50,62.5
22,9,315,140,49.00706320628509,87.41288567455436,A-B,80.0,50,62.5
23,8,315,140,49.16563562061037,87.67457962734788,A-B,80.0,50,62.5
0,8,135,140,51.9739005634222,92.39232681055371,B-A,80.0,50,65.0
1,7,135,140,51.78212073732622,92.06570359467068,B-A,80.0,50,65.0
2,7,135,140,51.78212073732622,92.06570359467068,B-A,80.0,50,65.0
3,6,135,140,51.5926760428579,91.74362673685134,B-A,80.0,50,65.0
4,6,135,140,51.5926760428579,91.74362673685134,B-A,80.0,50,65.0
5,6,135,140,51.5926760428579,91.74362673685134,B-A,80.0,50,65.0
6,6,135,140,51.5926760428579,91.74362673685134,B-A,80.0,50,65.0
7,6,135,140,51.5926760428579,91.74362673685134,B-A,80.0,50,65.0
8,6,135,140,51.5926760428579,91.74362673685134,B-A,80.0,50,65.0
9,7,135,140,51.78212073732622,92.06570359467068,B-A,80.0,50,65.0
10,8,135,140,51.9739005634222,92.39232681055371,B-A,80.0,50,65.0
11,9,135,140,52.168054872930405,92.72356846651593,B-A,80.0,50,65.0
12,10,135,140,52.36462396302833,93.05950209618528,B-A,80.0,50,67.5
13,12,135,140,52.76517256918013,93.74574699313646,B-A,80.0,55,67.5
14,14,135,140,53.1758887535996,94.45168088273145,B-A,80.0,55,67.5
15,15,135,140,53.38517130502894,94.8122320393468,B-A,80.0,55,67.5
16,16,135,140,53.597131909868345,95.17794997361511,B-A,80.0,55,67.5
17,16,135,140,53.597131909868345,95.17794997361511,B-A,80.0,55,67.5
18,15,135,140,53.38517130502894,94.8122320393468,B-A,80.0,55,67.5
19,14,135,140,53.1758887535996,94.45168088273145,B-A,80.0,55,67.5
20,12,135,140,52.76517256918013,93.74574699313646,B-A,80.0,55,67.5
21,11,135,140,52.56364910420334,93.40020273853786,B-A,80.0,55,67.5
22,9,135,140,52.168054872930405,92.72356846651593,B-A,80.0,50,65.0
23,8,135,140,51.9739005634222,92.39232681055371,B-A,80.0,50,65.0
0,11,360,140,47.936393759133495,85.6651334487511,A-B,90.0,50,60.0
1,10,360,140,48.15732680450608,86.02331377774084,A-B,90.0,50,62.5
2,10,360,140,48.15732680450608,86.02331377774084,A-B,90.0,50,62.5
3,9,360,140,48.380618907453915,86.38675087519069,A-B,90.0,50,62.5
4,9,360,140,48.380618907453915,86.38675087519069,A-B,90.0,50,62.5
5,9,360,140,48.380618907453915,86.38675087519069,A-B,90.0,50,62.5
6,9,360,140,48.380618907453915,86.38675087519069,A-B,90.0,50,62.5
7,8,360,140,48.6063080547591,86.75549208697186,A-B,90.0,50,62.5
8,9,360,140,48.380618907453915,86.38675087519069,A-B,90.0,50,62.5
9,10,360,140,48.15732680450608,86.02331377774084,A-B,90.0,50,62.5
10,11,360,140,47.936393759133495,85.6651334487511,A-B,90.0,50,60.0
11,12,360,140,47.71778258298912,85.31216472407013,A-B,90.0,50,60.0
12,13,360,140,47.50145686529259,84.96436462700778,A-B,90.0,50,60.0
13,15,360,140,47.075519929284496,84.28410940554848,A-B,90.0,45,60.0
14,17,360,140,46.65830646347438,83.6240681649041,A-B,90.0,45,60.0
15,18,315,140,47.65847884851235,85.21105962377372,A-B,90.0,50,60.0
16,19,315,140,47.51691567733953,84.98250564544082,A-B,90.0,50,60.0
17,19,315,140,47.51691567733953,84.98250564544082,A-B,90.0,50,60.0
18,18,315,140,47.65847884851235,85.21105962377372,A-B,90.0,50,60.0
19,17,315,140,47.80163556056593,85.44269689666821,A-B,90.0,50,60.0
20,15,360,140,47.075519929284496,84.28410940554848,A-B,90.0,45,60.0
21,13,360,140,47.50145686529259,84.96436462700778,A-B,90.0,50,60.0
22,12,360,140,47.71778258298912,85.31216472407013,A-B,90.0,50,60.0
23,11,360,140,47.936393759133495,85.6651334487511,A-B,90.0,50,60.0
0,11,180,140,53.40700616923854,94.84852499163154,B-A,90.0,55,67.5
1,10,180,140,53.12731549166254,94.36704300584084,B-A,90.0,55,67.5
2,10,180,140,53.12731549166254,94.36704300584084,B-A,90.0,55,67.5
3,9,180,140,52.85092877686007,93.89219467687477,B-A,90.0,55,67.5
4,9,180,140,52.85092877686007,93.89219467687477,B-A,90.0,55,67.5
5,9,180,140,52.85092877686007,93.89219467687477,B-A,90.0,55,67.5
6,9,180,140,52.85092877686007,93.89219467687477,B-A,90.0,55,67.5
7,8,180,140,52.57778782443179,93.42388815259045,B-A,90.0,55,67.5
8,9,180,140,52.85092877686007,93.89219467687477,B-A,90.0,55,67.5
9,10,180,140,53.12731549166254,94.36704300584084,B-A,90.0,55,67.5
10,11,180,140,53.40700616923854,94.84852499163154,B-A,90.0,55,67.5
11,12,180,140,53.69006040982419,95.33673519618806,B-A,90.0,55,67.5
12,13,180,140,53.97653925583372,95.83177094899311,B-A,90.0,55,67.5
13,15,180,140,54.5600224096046,96.84272262416762,B-A,90.0,55,70.0
14,17,180,140,55.15797452199673,97.88221640467674,B-A,90.0,55,70.0
15,18,135,140,54.029279504401856,95.9252292578532,B-A,90.0,55,67.5
16,19,135,140,54.249565642592145,96.30696703665116,B-A,90.0,55,70.0
17,19,135,140,54.249565642592145,96.30696703665116,B-A,90.0,55,70.0
18,18,135,140,54.029279504401856,95.9252292578532,B-A,90.0,55,67.5
19,17,135,140,53.81181832438699,95.54891997427463,B-A,90.0,55,67.5
20,15,180,140,54.5600224096046,96.84272262416762,B-A,90.0,55,70.0
21,13,180,140,53.97653925583372,95.83177094899311,B-A,90.0,55,67.5
22,12,180,140,53.69006040982419,95.33673519618806,B-A,90.0,55,67.5
23,11,180,140,53.40700616923854,94.84852499163154,B-A,90.0,55,67.5
0,13,360,140,47.50145686529259,84.96436462700778,A-B,95.0,50,60.0
1,13,360,140,47.50145686529259,84.96436462700778,A-B,95.0,50,60.0
2,12,360,140,47.71778258298912,85.31216472407013,A-B,95.0,50,60.0
3,12,360,140,47.71778258298912,85.31216472407013,A-B,95.0,50,60.0
4,12,360,140,47.71778258298912,85.31216472407013,A-B,95.0,50,60.0
5,11,360,140,47.936393759133495,85.6651334487511,A-B,95.0,50,60.0
6,11,360,140,47.936393759133495,85.6651334487511,A-B,95.0,50,60.0
7,11,360,140,47.936393759133495,85.6651334487511,A-B,95.0,50,60.0
8,12,360,140,47.71778258298912,85.31216472407013,A-B,95.0,50,60.0
9,12,360,140,47.71778258298912,85.31216472407013,A-B,95.0,50,60.0
10,13,360,140,47.50145686529259,84.96436462700778,A-B,95.0,50,60.0
11,14,360,140,47.28738095261418,84.62169237760234,A-B,95.0,45,60.0
12,16,360,140,46.86583959841047,83.95157936692719,A-B,95.0,45,60.0
13,17,360,140,46.65830646347438,83.6240681649041,A-B,95.0,45,60.0
14,19,360,140,46.24955119072811,82.98397727216002,A-B,95.0,45,60.0
15,20,360,140,46.04826540390042,82.67134086875613,A-B,95.0,45,60.0
16,21,360,140,45.84899948193468,82.36360994891629,A-B,95.0,45,60.0
17,21,360,140,45.84899948193468,82.36360994891629,A-B,95.0,45,60.0
18,20,360,140,46.04826540390042,82.67134086875613,A-B,95.0,45,60.0
19,19,360,140,46.24955119072811,82.98397727216002,A-B,95.0,45,60.0
20,18,360,140,46.452887710494295,83.30154397457599,A-B,95.0,45,60.0
21,16,360,140,46.86583959841047,83.95157936692719,A-B,95.0,45,60.0
22,15,360,140,47.075519929284496,84.28410940554848,A-B,95.0,45,60.0
23,14,360,140,47.28738095261418,84.62169237760234,A-B,95.0,45,60.0
0,13,180,140,53.97653925583372,95.83177094899311,B-A,95.0,55,67.5
1,13,180,140,53.97653925583372,95.83177094899311,B-A,95.0,55,67.5
2,12,180,140,53.69006040982419,95.33673519618806,B-A,95.0,55,67.5
3,12,180,140,53.69006040982419,95.33673519618806,B-A,95.0,55,67.5
4,12,180,140,53.69006040982419,95.33673519618806,B-A,95.0,55,67.5
5,11,180,140,53.40700616923854,94.84852499163154,B-A,95.0,55,67.5
6,11,180,140,53.40700616923854,94.84852499163154,B-A,95.0,55,67.5
7,11,180,140,53.40700616923854,94.84852499163154,B-A,95.0,55,67.5
8,12,180,140,53.69006040982419,95.33673519618806,B-A,95.0,55,67.5
9,12,180,140,53.69006040982419,95.33673519618806,B-A,95.0,55,67.5
10,13,180,140,53.97653925583372,95.83177094899311,B-A,95.0,55,67.5
11,14,180,140,54.266505235746,96.33373240804686,B-A,95.0,55,70.0
12,16,180,140,54.857156416197796,97.35884760869229,B-A,95.0,55,70.0
13,17,180,140,55.15797452199673,97.88221640467674,B-A,95.0,55,70.0
